topologyId,fmap1CoordinatesX,fmap1CoordinatesY,fmap2CoordinatesX,fmap2CoordinatesY,fmap3CoordinatesX,fmap3CoordinatesY,meanTxBitrateMbps,meanRxBitrateMbps,meanDelayMs,meanJitterMs,meanPdr,Scenario
8.0,255.0,225.0,75.0,255.0,255.0,255.0,5.004281,2.542892,1124.9,4.9,0.611354,6
9.0,45.0,135.0,165.0,195.0,285.0,195.0,5.004281,3.5133319999999997,807.7,3.0,0.7764724999999999,6
3.0,75.0,75.0,45.0,225.0,45.0,285.0,5.004281,2.313961,1192.4,4.4,0.625096,6
0.0,255.0,45.0,225.0,105.0,105.0,195.0,5.004281,3.4721249999999997,1066.8,3.4,0.703411,6
1.0,195.0,75.0,195.0,105.0,15.0,285.0,5.004281,3.4560850000000003,777.2,2.7,0.7563689,6
2.0,135.0,45.0,285.0,45.0,135.0,105.0,5.004281,3.7888129999999998,800.6,2.9,0.7785344000000001,6
3.0,45.0,45.0,255.0,105.0,75.0,285.0,5.004281,3.027094,476.6,1.3,0.8117062,6
4.0,225.0,165.0,225.0,195.0,75.0,225.0,5.004281,3.5734000000000004,751.8,2.3,0.7750139,6
5.0,105.0,165.0,225.0,195.0,15.0,285.0,5.004281,3.352682,1028.8,3.6,0.6839849000000001,6
6.0,285.0,15.0,135.0,135.0,255.0,135.0,5.004281,3.511843333333333,1603.9,5.9,0.5953316,6
7.0,165.0,75.0,285.0,225.0,165.0,285.0,5.004281,2.682233,1176.9,3.8,0.6187851,6
8.0,105.0,45.0,225.0,135.0,225.0,225.0,5.004281,3.524477,544.0,1.9,0.8141795999999999,6
9.0,225.0,15.0,15.0,105.0,45.0,195.0,5.004281,3.252719,493.7,2.0,0.7904918999999999,6
4.0,135.0,105.0,255.0,135.0,285.0,165.0,5.004281,3.2508879999999998,1308.2,7.3,0.6523811,6
0.0,195.0,45.0,255.0,105.0,75.0,135.0,5.004281,2.5830120000000005,1320.0,3.9,0.6188092000000001,6
1.0,285.0,15.0,105.0,105.0,75.0,165.0,5.004281,4.158212000000001,321.9,1.9,0.8976969,6
2.0,135.0,15.0,285.0,165.0,255.0,195.0,5.004281,2.7799419999999997,813.8,2.9,0.6945271999999999,6
3.0,225.0,45.0,255.0,285.0,285.0,285.0,5.004281,2.2368390000000002,1158.6,3.6,0.6248903,6
4.0,195.0,45.0,135.0,225.0,255.0,285.0,5.004281,3.3614330000000003,631.5,2.1,0.7854985,6
5.0,15.0,15.0,225.0,15.0,195.0,45.0,5.004281,2.6883449999999995,832.9,2.6,0.6769883,6
6.0,15.0,105.0,165.0,165.0,75.0,225.0,5.004281,3.9406529999999997,1143.1,5.2,0.7232200999999999,6
7.0,255.0,15.0,75.0,105.0,45.0,225.0,5.004281,3.3160040000000004,348.6,1.4,0.8317667,6
8.0,135.0,45.0,135.0,165.0,165.0,255.0,5.004281,4.793191,212.5,1.0,0.9433074999999999,6
9.0,195.0,15.0,15.0,75.0,285.0,195.0,5.004281,3.5443480000000003,420.0,2.0,0.8244883,6
5.0,285.0,15.0,285.0,195.0,15.0,285.0,5.004281,2.778927,690.9,2.2,0.7353234000000001,6
0.0,75.0,45.0,105.0,75.0,105.0,285.0,5.004281,3.2158140000000004,649.8,1.9,0.7519492,6
1.0,105.0,225.0,195.0,225.0,45.0,285.0,5.004281,3.181477,1041.5,3.2,0.6756559,6
2.0,255.0,15.0,195.0,135.0,225.0,225.0,5.004281,3.8556344444444437,816.1,2.9,0.7639220999999999,6
3.0,105.0,45.0,255.0,165.0,135.0,285.0,5.004281,3.551614,367.0,1.5,0.8406283,6
4.0,45.0,15.0,285.0,225.0,105.0,285.0,5.004281,3.43538,488.0,2.2,0.8165618,6
5.0,15.0,75.0,15.0,165.0,255.0,165.0,5.004281,3.32491,526.8,2.2,0.7623963,6
6.0,225.0,15.0,105.0,45.0,135.0,105.0,5.004281,3.792981,790.7,2.7,0.779305,6
7.0,165.0,75.0,285.0,105.0,45.0,285.0,5.004281,3.00132,874.0,3.0,0.7260165999999999,6
8.0,45.0,15.0,135.0,75.0,165.0,105.0,5.004281,2.9967740000000007,1466.0,5.4,0.5998429000000001,6
9.0,225.0,15.0,105.0,45.0,285.0,135.0,5.004281,3.273811,481.1,2.0,0.7990953,6
6.0,135.0,135.0,225.0,135.0,255.0,135.0,5.004281,3.5552680000000003,1702.9,5.1,0.6035741,6
0.0,195.0,75.0,165.0,105.0,285.0,135.0,5.004281,2.96941,1611.0,14.6,0.563239,6
1.0,75.0,105.0,285.0,135.0,15.0,195.0,5.004281,3.1432599999999997,539.0,2.0,0.7938935999999999,6
2.0,255.0,75.0,195.0,165.0,45.0,195.0,5.004281,3.8867130000000003,537.8,2.0,0.8213884,6
3.0,105.0,135.0,135.0,165.0,195.0,195.0,5.004281,4.803093,219.8,1.8,0.9421389,6
4.0,255.0,15.0,15.0,105.0,105.0,105.0,5.004281,3.138768,1009.7,3.7,0.7047834,6
5.0,225.0,15.0,105.0,105.0,255.0,195.0,5.004281,3.4571829999999997,582.1,2.1,0.7992817,6
6.0,45.0,45.0,75.0,45.0,165.0,135.0,5.004281,3.5484187499999997,1614.3,5.5,0.5935195999999999,6
7.0,45.0,75.0,105.0,255.0,285.0,285.0,5.004281,2.9090499999999997,851.9,3.8,0.7142980000000001,6
8.0,255.0,15.0,195.0,135.0,165.0,195.0,5.004281,4.652746,400.1,1.7,0.9075245000000001,6
9.0,105.0,135.0,225.0,165.0,285.0,165.0,5.004281,3.8571844444444445,1035.2,3.6,0.7151361,6
7.0,45.0,105.0,195.0,105.0,105.0,165.0,5.004281,4.519538000000001,339.4,1.5,0.8987322000000001,6
0.0,195.0,45.0,105.0,75.0,225.0,225.0,5.004281,3.9650119999999993,226.8,1.0,0.9008947,6
1.0,285.0,195.0,195.0,225.0,225.0,225.0,5.004281,2.437235,1043.7,4.1,0.6203092,6
2.0,105.0,15.0,255.0,165.0,195.0,225.0,5.004281,3.8495600000000003,273.6,1.8,0.8794193,6
3.0,285.0,45.0,285.0,105.0,165.0,255.0,5.004281,2.61439,767.2,2.7,0.7044558000000001,6
4.0,15.0,135.0,195.0,195.0,285.0,225.0,5.004281,2.788954,1264.4,5.7,0.6304636,6
5.0,45.0,135.0,15.0,165.0,255.0,285.0,5.004281,2.2327870000000005,1335.2,4.1,0.6008625,6
6.0,285.0,15.0,45.0,195.0,135.0,285.0,5.004281,2.808873,679.0,2.3,0.725594,6
7.0,255.0,15.0,285.0,105.0,195.0,135.0,5.004281,2.96381,1657.5,13.2,0.5557705,6
8.0,135.0,75.0,195.0,75.0,225.0,225.0,5.004281,4.093821,368.3,1.6,0.882115,6
9.0,195.0,75.0,165.0,195.0,255.0,255.0,5.004281,3.717006,549.9,2.0,0.8306804,6
8.0,45.0,75.0,195.0,75.0,75.0,105.0,5.004281,3.984315,399.5,1.3,0.8618728000000001,6
0.0,225.0,105.0,15.0,165.0,135.0,165.0,5.004281,4.344143000000001,487.2,2.6,0.8660235000000001,6
1.0,45.0,75.0,225.0,105.0,45.0,195.0,5.004281,3.7420930000000006,303.9,1.0,0.8724523,6
2.0,75.0,45.0,135.0,135.0,255.0,165.0,5.004281,4.304647,712.5,2.4,0.8133106,6
3.0,285.0,45.0,75.0,195.0,135.0,255.0,5.004281,3.2030344444444445,616.1,1.6,0.7674963,6
4.0,75.0,75.0,165.0,165.0,165.0,225.0,5.004281,4.312099999999999,832.5,2.5,0.8114323000000001,6
5.0,195.0,45.0,255.0,75.0,105.0,225.0,5.004281,3.618316,360.0,1.5,0.8407506,6
6.0,285.0,45.0,75.0,75.0,135.0,165.0,5.004281,4.381495,451.7,1.6,0.8716171000000001,6
7.0,225.0,45.0,135.0,165.0,195.0,285.0,5.004281,3.998758,1151.9,3.9,0.7345972,6
8.0,75.0,75.0,75.0,135.0,165.0,285.0,5.004281,3.9998960000000006,393.8,1.0,0.8706251,6
9.0,225.0,15.0,225.0,75.0,195.0,195.0,5.004281,3.6334159999999995,386.5,1.7,0.8541449999999999,6
9.0,75.0,15.0,195.0,15.0,75.0,45.0,5.004281,2.686452,952.5,3.3,0.6824607,6
0.0,285.0,15.0,15.0,285.0,75.0,285.0,5.004281,2.6692829999999996,777.8,3.4,0.6972861,6
1.0,105.0,135.0,285.0,255.0,135.0,285.0,5.004281,3.05721,1455.6,6.6,0.5869918999999999,6
2.0,15.0,45.0,255.0,45.0,165.0,225.0,5.004281,3.5204769999999996,332.7,1.0,0.8589083000000001,6
3.0,195.0,105.0,225.0,105.0,225.0,195.0,5.004281,3.527698,747.5,2.4,0.7593645,6
4.0,15.0,165.0,135.0,165.0,255.0,225.0,5.004281,3.4773620000000003,1709.1,8.1,0.614222,6
5.0,75.0,165.0,285.0,165.0,15.0,195.0,5.004281,2.542285,1359.6,4.1,0.5841887000000001,6
6.0,135.0,45.0,165.0,165.0,195.0,285.0,5.004281,4.586973,348.6,2.0,0.9138812,6
7.0,165.0,15.0,135.0,105.0,285.0,225.0,5.004281,3.43653,953.8,3.8,0.7137957,6
8.0,75.0,75.0,135.0,105.0,75.0,135.0,5.004281,3.574018,956.9,2.6,0.7398572999999999,6
9.0,195.0,75.0,105.0,105.0,285.0,225.0,5.004281,3.8108519999999997,632.2,2.2,0.8202327,6
2.0,225.0,75.0,165.0,135.0,135.0,225.0,5.004281,4.326821,844.8,2.9,0.8070869999999999,6
0.0,75.0,105.0,165.0,255.0,165.0,285.0,5.004281,3.1506922222222222,893.7,3.2,0.7090351,6
0.0,225.0,75.0,105.0,105.0,165.0,165.0,5.004281,4.775916666666666,282.7,1.1,0.9353328999999999,6
1.0,105.0,15.0,15.0,225.0,15.0,255.0,5.004281,2.6936920000000004,1071.3,3.7,0.683783,6
2.0,255.0,15.0,135.0,165.0,225.0,195.0,5.004281,3.7471,1355.9,10.1,0.6819419999999999,6
3.0,45.0,135.0,105.0,135.0,255.0,285.0,5.004281,3.1665370000000004,1522.7,5.1,0.6167355,6
4.0,45.0,45.0,45.0,75.0,105.0,75.0,5.004281,2.35377,1449.4,4.7,0.5355052,6
5.0,15.0,45.0,75.0,75.0,195.0,165.0,5.004281,3.0394099999999997,1334.9,4.2,0.6089194,6
6.0,285.0,105.0,195.0,165.0,135.0,285.0,5.004281,3.6960977777777777,954.5,4.4,0.7375534,6
7.0,285.0,15.0,285.0,75.0,15.0,165.0,5.004281,2.9526350000000003,1086.0,2.9,0.627808,6
8.0,135.0,75.0,45.0,225.0,75.0,225.0,5.004281,3.198498,937.3,3.5,0.7033216999999999,6
9.0,15.0,45.0,75.0,75.0,75.0,105.0,5.004281,3.064883,850.0,2.3,0.7154054000000001,6
3.0,105.0,15.0,45.0,225.0,15.0,255.0,5.004281,2.545161,977.7,3.1,0.6594142,6
0.0,15.0,105.0,105.0,195.0,15.0,255.0,5.004281,2.863587777777778,1187.9,6.8,0.6206740000000001,6
1.0,105.0,15.0,75.0,105.0,135.0,135.0,5.004281,3.7441788888888885,1423.0,5.3,0.6426727999999999,6
2.0,255.0,75.0,285.0,75.0,255.0,135.0,5.004281,2.655742,894.7,2.8,0.6689020999999999,6
3.0,285.0,75.0,135.0,105.0,15.0,165.0,5.004281,3.0188819999999996,1549.8,5.3,0.6024265,6
4.0,255.0,105.0,165.0,135.0,105.0,195.0,5.004281,4.324636,850.7,3.5,0.8068842,6
5.0,135.0,15.0,195.0,195.0,15.0,255.0,5.004281,3.3905970000000005,643.4,2.2,0.7812212,6
6.0,225.0,105.0,285.0,195.0,285.0,255.0,5.004281,2.273019,1447.7,5.1,0.5772318,6
7.0,75.0,15.0,75.0,225.0,225.0,285.0,5.004281,3.151311,552.5,2.0,0.7773729,6
8.0,225.0,45.0,165.0,195.0,285.0,285.0,5.004281,3.955141,881.2,5.9,0.7755274,6
9.0,15.0,15.0,75.0,75.0,195.0,225.0,5.004281,3.426217,591.6,2.0,0.8041372000000001,6
4.0,15.0,75.0,255.0,105.0,195.0,255.0,5.004281,3.6418870000000005,222.9,1.1,0.8672568,6
0.0,105.0,105.0,165.0,195.0,165.0,285.0,5.004281,4.326708999999999,550.1,2.1,0.8539966000000001,6
1.0,255.0,105.0,255.0,195.0,45.0,225.0,5.004281,3.6063400000000003,480.6,2.0,0.8254890999999999,6
2.0,135.0,75.0,285.0,75.0,165.0,195.0,5.004281,4.54327,179.8,1.0,0.9531940999999999,6
3.0,75.0,195.0,135.0,225.0,75.0,255.0,5.004281,3.028959,1090.6,3.3,0.678129,6
4.0,255.0,165.0,45.0,255.0,135.0,285.0,5.004281,2.9491070000000006,611.8,2.3,0.7528900000000001,6
5.0,75.0,15.0,75.0,45.0,285.0,45.0,5.004281,2.2786166666666667,1151.9,4.6,0.6182874,6
6.0,195.0,15.0,45.0,105.0,195.0,285.0,5.004281,3.7891330000000005,249.9,1.0,0.8826913,6
7.0,135.0,75.0,165.0,135.0,15.0,255.0,5.004281,4.066627777777778,880.7,3.3,0.7652211,6
8.0,285.0,75.0,105.0,105.0,165.0,255.0,5.004281,3.678712,355.5,1.1,0.8567877000000002,6
9.0,165.0,135.0,285.0,195.0,75.0,225.0,5.004281,3.2691944444444445,1950.4,8.0,0.5344274,6
5.0,165.0,15.0,75.0,135.0,75.0,165.0,5.004281,4.028839,389.2,2.1,0.8661040999999999,6
0.0,165.0,135.0,255.0,225.0,45.0,255.0,5.004281,3.11634,2106.1,8.6,0.47232900000000005,6
1.0,255.0,165.0,195.0,225.0,285.0,225.0,5.004281,2.955532,884.0,3.6,0.6968061000000001,6
2.0,15.0,15.0,45.0,75.0,135.0,165.0,5.004281,3.543711111111111,1474.1,7.1,0.618099,6
3.0,195.0,15.0,285.0,75.0,165.0,195.0,5.004281,3.8981160000000004,366.3,1.2,0.8741476,6
4.0,105.0,75.0,195.0,75.0,255.0,195.0,5.004281,4.091320999999999,210.3,1.1,0.9094987,6
5.0,135.0,15.0,75.0,195.0,285.0,255.0,5.004281,3.169539,693.7,2.3,0.7253635,6
6.0,195.0,15.0,165.0,75.0,165.0,225.0,5.004281,4.305187999999999,491.6,1.9,0.8744799000000001,6
7.0,75.0,195.0,75.0,285.0,195.0,285.0,5.004281,2.3043299999999998,1540.2,5.6,0.502926,6
8.0,15.0,135.0,105.0,135.0,195.0,195.0,5.004281,4.34011,662.8,2.4,0.8286244,6
9.0,165.0,195.0,45.0,255.0,225.0,255.0,5.004281,2.260104,2384.1,11.9,0.4105399,6
6.0,15.0,45.0,165.0,75.0,75.0,285.0,5.004281,3.479909,515.1,2.0,0.8224956999999999,6
0.0,135.0,135.0,225.0,165.0,195.0,255.0,5.004281,4.284440000000001,790.1,3.0,0.8060704,6
1.0,15.0,75.0,255.0,75.0,285.0,255.0,5.004281,3.3505049999999996,358.6,1.8,0.8368102000000001,6
2.0,105.0,75.0,105.0,135.0,255.0,225.0,5.004281,4.048325999999999,542.9,2.0,0.8236015,6
3.0,75.0,75.0,45.0,165.0,105.0,225.0,5.004281,3.322978,703.4,2.7,0.7503757,6
4.0,15.0,135.0,75.0,135.0,255.0,255.0,5.004281,3.05854,1038.8,3.5,0.6794589999999999,6
5.0,45.0,165.0,285.0,165.0,105.0,195.0,5.004281,3.592015,444.5,2.1,0.8330425,6
6.0,255.0,45.0,135.0,105.0,15.0,135.0,5.004281,3.4516477777777776,1053.9,3.1,0.7002648,6
7.0,225.0,135.0,255.0,195.0,255.0,225.0,5.004281,2.653711111111112,1268.6,4.5,0.6022239999999999,6
8.0,255.0,15.0,195.0,105.0,75.0,285.0,5.004281,3.310892,885.5,3.0,0.7327923000000001,6
9.0,105.0,135.0,195.0,195.0,75.0,225.0,5.004281,4.170990000000001,714.5,2.4,0.8155136000000001,6
7.0,255.0,15.0,135.0,165.0,135.0,285.0,5.004281,3.9986979999999996,1152.4,3.9,0.7339508,6
0.0,195.0,15.0,225.0,15.0,135.0,45.0,5.004281,2.2831560000000004,1179.0,3.9,0.5928927,6
1.0,225.0,15.0,225.0,105.0,285.0,225.0,5.004281,2.986299,769.8,2.6,0.7339203000000001,6
2.0,45.0,15.0,75.0,45.0,45.0,105.0,5.004281,2.6697379999999997,896.2,3.2,0.6714831000000001,6
3.0,105.0,165.0,135.0,255.0,165.0,255.0,5.004281,2.9899114285714283,1532.4,5.3,0.5579197,6
4.0,15.0,15.0,225.0,75.0,105.0,135.0,5.004281,3.6531,798.1,2.4,0.7610311000000001,6
5.0,105.0,105.0,45.0,225.0,45.0,255.0,5.004281,2.77721,1319.8,4.2,0.621458,6
6.0,135.0,45.0,105.0,165.0,135.0,255.0,5.004281,4.480808000000001,266.9,1.0,0.9155468000000001,6
7.0,195.0,45.0,75.0,225.0,195.0,255.0,5.004281,3.5148339999999996,754.3,2.4,0.7888579,6
8.0,225.0,15.0,105.0,75.0,135.0,225.0,5.004281,4.442894999999999,118.3,1.0,0.9490006,6
9.0,15.0,135.0,15.0,255.0,165.0,255.0,5.004281,2.685436,954.5,3.9,0.6679695,6
8.0,45.0,15.0,285.0,105.0,105.0,255.0,5.004281,3.462535,321.2,1.1,0.8540147000000001,6
0.0,15.0,75.0,75.0,105.0,45.0,195.0,5.004281,2.818734,917.6,3.0,0.6930502,6
1.0,135.0,135.0,195.0,165.0,195.0,285.0,5.004281,4.4547609999999995,654.4,2.1,0.8410979,6
2.0,105.0,45.0,285.0,225.0,165.0,255.0,5.004281,3.092054,754.4,2.8,0.7338958,6
3.0,15.0,15.0,255.0,45.0,135.0,105.0,5.004281,3.6322740000000002,902.4,3.4,0.7447558000000001,6
4.0,75.0,15.0,165.0,75.0,225.0,135.0,5.004281,4.072119,430.1,1.9,0.8754989999999999,6
5.0,15.0,15.0,195.0,225.0,135.0,255.0,5.004281,3.04452,766.6,2.2,0.7199745999999999,6
6.0,15.0,45.0,135.0,75.0,105.0,225.0,5.004281,4.091319,469.2,2.0,0.8622306999999999,6
7.0,255.0,135.0,255.0,195.0,165.0,285.0,5.004281,2.2749699999999997,1254.2,3.8,0.5891561999999999,6
8.0,15.0,15.0,45.0,165.0,225.0,195.0,5.004281,3.6483230000000004,861.2,3.0,0.7446311999999999,6
9.0,135.0,75.0,105.0,285.0,285.0,285.0,5.004281,2.6882770000000002,1184.4,3.6,0.6325021999999999,6
9.0,195.0,75.0,195.0,165.0,195.0,255.0,5.004281,4.466915999999999,324.8,1.3,0.9121066000000001,6
0.0,75.0,15.0,285.0,75.0,285.0,195.0,5.004281,3.3923677777777774,460.2,2.0,0.8101089,6
1.0,165.0,15.0,75.0,165.0,165.0,165.0,5.004281,4.335052,583.2,2.3,0.8603791,6
2.0,195.0,45.0,105.0,225.0,285.0,285.0,5.004281,3.2321220000000004,674.2,2.3,0.7727914,6
3.0,105.0,15.0,255.0,135.0,105.0,195.0,5.004281,3.6690750000000003,375.0,1.6,0.8561003999999999,6
4.0,165.0,135.0,225.0,225.0,75.0,285.0,5.004281,3.5143325000000005,1705.7,7.0,0.5892131,6
5.0,165.0,75.0,195.0,195.0,75.0,255.0,5.004281,3.879563,793.3,2.9,0.7884759000000001,6
6.0,105.0,15.0,105.0,45.0,225.0,195.0,5.004281,3.087926,779.3,2.6,0.7150324999999998,6
7.0,195.0,15.0,15.0,135.0,135.0,255.0,5.004281,3.9726609999999996,290.1,1.2,0.8876820999999999,6
8.0,15.0,105.0,225.0,105.0,75.0,195.0,5.004281,4.223077,255.2,1.1,0.9074069,6
9.0,135.0,225.0,165.0,225.0,225.0,285.0,5.004281,3.319876,1040.5,3.7,0.6687673000000001,6
1.0,45.0,45.0,105.0,135.0,195.0,255.0,8.700852000000001,6.3002389999999995,507.3,1.3,0.7755365000000001,7
0.0,195.0,75.0,135.0,195.0,165.0,195.0,8.700852000000001,5.642670000000001,838.4,2.2,0.7117766999999999,7
0.0,45.0,135.0,195.0,135.0,195.0,255.0,8.700852000000001,5.992697000000001,499.4,1.0,0.7436794,7
1.0,105.0,15.0,135.0,195.0,45.0,285.0,8.700852000000001,4.344484,1086.1,2.8,0.5826749,7
2.0,75.0,135.0,195.0,165.0,255.0,195.0,8.700852000000001,3.6547070000000006,1203.3,3.2,0.5150338999999999,7
3.0,135.0,105.0,15.0,225.0,75.0,255.0,8.700852000000001,3.6262999999999996,1203.5,3.0,0.5137623,7
4.0,135.0,15.0,45.0,105.0,105.0,105.0,8.700852000000001,4.913698999999999,741.5,2.0,0.6336622999999999,7
5.0,195.0,165.0,255.0,165.0,75.0,225.0,8.700852000000001,4.449021,995.8,2.4,0.5993454,7
6.0,225.0,135.0,165.0,225.0,15.0,255.0,8.700852000000001,5.308731,1035.3,3.5,0.6549937,7
7.0,165.0,15.0,165.0,45.0,285.0,225.0,8.700852000000001,2.92443,1733.8,4.9,0.35984849999999996,7
8.0,195.0,15.0,15.0,165.0,105.0,165.0,8.700852000000001,4.925419,741.2,2.0,0.6417029,7
9.0,105.0,15.0,255.0,105.0,105.0,195.0,8.700852000000001,6.510635000000001,494.2,1.0,0.7802708,7
1.0,285.0,15.0,135.0,195.0,15.0,255.0,8.700852000000001,4.398492,1431.5,4.7,0.577329,7
0.0,105.0,45.0,135.0,105.0,285.0,105.0,8.700852000000001,5.802131111111111,581.3,1.3,0.7283126,7
1.0,195.0,15.0,135.0,135.0,165.0,165.0,8.700852000000001,5.511004999999999,527.0,1.0,0.7032848,7
2.0,105.0,105.0,225.0,225.0,225.0,285.0,8.700852000000001,3.8696079999999995,1437.5,3.8,0.5152900999999999,7
3.0,45.0,165.0,105.0,225.0,195.0,225.0,8.700852000000001,4.945725,963.7,2.6,0.6090601,7
4.0,45.0,75.0,255.0,135.0,75.0,255.0,8.700852000000001,6.4908850000000005,655.9,1.8,0.7187608,7
5.0,255.0,75.0,165.0,135.0,75.0,225.0,8.700852000000001,5.862732,610.9,1.6,0.7345062,7
6.0,255.0,45.0,285.0,255.0,285.0,285.0,8.700852000000001,4.037516666666666,1975.3,8.6,0.3935035,7
7.0,135.0,45.0,285.0,45.0,15.0,225.0,8.700852000000001,5.296164000000001,968.3,2.3,0.6051614000000001,7
8.0,195.0,45.0,285.0,75.0,45.0,225.0,8.700852000000001,4.624859,1154.9,2.8,0.5414040000000001,7
9.0,285.0,135.0,45.0,225.0,285.0,225.0,8.700852000000001,3.010438,1436.4,3.5,0.40925389999999995,7
2.0,165.0,15.0,195.0,15.0,285.0,45.0,8.700852000000001,5.518077777777778,1537.8,4.0,0.4560276999999999,7
0.0,165.0,45.0,225.0,75.0,135.0,195.0,8.700852000000001,6.319367,460.7,1.0,0.7702712999999999,7
1.0,15.0,105.0,45.0,255.0,135.0,285.0,8.700852000000001,4.158671,1492.2,4.2,0.45948790000000006,7
2.0,195.0,165.0,225.0,225.0,45.0,285.0,8.700852000000001,3.4439840000000004,1577.2,4.5,0.4799086,7
3.0,285.0,135.0,75.0,165.0,285.0,225.0,8.700852000000001,3.9420279999999996,1191.5,3.7,0.5084508000000001,7
4.0,225.0,225.0,285.0,255.0,45.0,285.0,8.700852000000001,2.6031988888888886,1943.1,5.4,0.3130732,7
5.0,45.0,75.0,225.0,225.0,135.0,255.0,8.700852000000001,6.631562,666.4,1.8,0.7488547999999999,7
6.0,135.0,105.0,195.0,225.0,285.0,225.0,8.700852000000001,4.1105719999999994,1132.4,2.9,0.5585825,7
7.0,285.0,105.0,285.0,225.0,105.0,285.0,8.700852000000001,3.8185000000000002,1578.7,4.1,0.4441587,7
8.0,195.0,165.0,225.0,225.0,255.0,255.0,8.700852000000001,3.4439840000000004,1577.2,4.5,0.4799086,7
9.0,105.0,15.0,105.0,75.0,45.0,105.0,8.700852000000001,4.750929999999999,1020.3,2.6,0.5810445000000001,7
3.0,165.0,135.0,165.0,195.0,285.0,285.0,8.700852000000001,3.8999949999999997,1254.7,3.2,0.547026,7
0.0,45.0,45.0,135.0,75.0,135.0,285.0,8.700852000000001,6.429671999999999,510.6,1.0,0.7640383999999999,7
1.0,105.0,45.0,195.0,75.0,225.0,135.0,8.700852000000001,5.988506,613.6,1.4,0.7223698,7
2.0,165.0,225.0,15.0,285.0,45.0,285.0,8.700852000000001,3.301215714285714,2485.9,12.0,0.31413679999999994,7
3.0,165.0,15.0,135.0,75.0,225.0,165.0,8.700852000000001,5.048783,710.2,1.9,0.641289,7
4.0,255.0,45.0,225.0,75.0,285.0,195.0,8.700852000000001,4.750584000000001,998.7,2.5,0.5740473999999999,7
5.0,225.0,15.0,15.0,45.0,45.0,285.0,8.700852000000001,5.806369999999999,942.6,2.3,0.6396038,7
6.0,165.0,45.0,75.0,225.0,135.0,255.0,8.700852000000001,4.919943000000001,1137.2,2.6,0.5742706999999999,7
7.0,165.0,45.0,255.0,45.0,255.0,165.0,8.700852000000001,5.409121000000001,691.4,1.8,0.6529684,7
8.0,195.0,105.0,135.0,195.0,165.0,255.0,8.700852000000001,5.620623,734.8,1.8,0.691399,7
9.0,135.0,75.0,165.0,75.0,105.0,285.0,8.700852000000001,5.883819000000001,606.0,1.3,0.7123906999999999,7
4.0,135.0,135.0,195.0,135.0,105.0,225.0,8.700852000000001,5.594289999999999,559.2,1.1,0.7080427,7
0.0,285.0,165.0,255.0,225.0,75.0,255.0,8.700852000000001,4.495246,1211.4,4.0,0.48572809999999994,7
1.0,105.0,15.0,15.0,45.0,135.0,285.0,8.700852000000001,5.337938,1109.3,3.1,0.6009890999999999,7
2.0,75.0,165.0,285.0,165.0,285.0,255.0,8.700852000000001,3.561515,1161.8,2.7,0.4618099,7
3.0,75.0,105.0,15.0,195.0,45.0,255.0,8.700852000000001,3.645231,1675.4,4.8,0.43396100000000004,7
4.0,15.0,45.0,285.0,75.0,75.0,285.0,8.700852000000001,6.221059,863.5,2.3,0.6880966,7
5.0,165.0,45.0,75.0,135.0,105.0,225.0,8.700852000000001,6.137830999999999,574.1,1.2,0.7385033,7
6.0,15.0,75.0,165.0,75.0,225.0,75.0,8.700852000000001,6.269108,588.9,1.7,0.7573645000000001,7
7.0,225.0,165.0,285.0,195.0,255.0,285.0,8.700852000000001,2.623668888888889,1731.5,4.8,0.3735783,7
8.0,225.0,15.0,285.0,195.0,75.0,285.0,8.700852000000001,4.069254444444444,1526.7,4.6,0.4909562,7
9.0,75.0,15.0,255.0,135.0,75.0,225.0,8.700852000000001,6.157197,640.6,1.6,0.7137079,7
5.0,135.0,15.0,165.0,285.0,225.0,285.0,8.700852000000001,3.8907509999999994,1381.9,3.4,0.46691040000000006,7
0.0,195.0,45.0,15.0,135.0,285.0,135.0,8.700852000000001,4.918831000000001,1126.8,3.7,0.5656413,7
1.0,45.0,75.0,15.0,195.0,225.0,285.0,8.700852000000001,4.633075,1409.4,5.3,0.5299825,7
2.0,15.0,105.0,285.0,165.0,45.0,225.0,8.700852000000001,4.5848390000000006,799.5,2.0,0.5819243999999999,7
3.0,15.0,195.0,225.0,225.0,135.0,255.0,8.700852000000001,5.000457999999999,925.1,2.1,0.599878,7
4.0,45.0,75.0,255.0,105.0,285.0,135.0,8.700852000000001,5.694901111111111,1293.2,5.5,0.6175630999999999,7
5.0,105.0,75.0,255.0,75.0,45.0,165.0,8.700852000000001,6.135965000000001,692.4,2.5,0.7212244999999999,7
6.0,285.0,165.0,15.0,255.0,195.0,255.0,8.700852000000001,4.6707980000000004,992.6,2.6,0.5331235000000001,7
7.0,135.0,15.0,135.0,45.0,255.0,105.0,8.700852000000001,4.135718,1470.6,4.3,0.49316970000000004,7
8.0,225.0,165.0,255.0,195.0,285.0,195.0,8.700852000000001,1.696913,2147.8,6.4,0.2723926,7
9.0,195.0,135.0,45.0,195.0,285.0,285.0,8.700852000000001,3.069918,1237.3,3.0,0.45608619999999994,7
6.0,75.0,15.0,75.0,135.0,75.0,195.0,8.700852000000001,4.757467,1066.5,3.1,0.6256262,7
0.0,135.0,75.0,225.0,135.0,285.0,135.0,8.700852000000001,3.7838900000000004,1193.9,3.1,0.5119704,7
